Encabezado:
	Formato: multipista sincronica
	Numero de pistas: 10
	Pulsos por negra: 384
Pista 0:
	Tama~no: 35
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[204284] Evento: metaevento, Canal: 15
[204284] Evento: metaevento, Canal: 15
Final de la pista 0.
Pista 1:
	Tama~no: 7970
[0] Evento: metaevento, Canal: 15
[0] Evento: cambio de control, Canal: 0
[0] Evento: cambio de programa, Canal: 0
[0] Evento: cambio de control, Canal: 0
[0] Evento: metaevento, Canal: 15
[0] Evento: cambio de control, Canal: 0
[0] Evento: cambio de pitch, Canal: 0
[1536] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 100
[24960] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[24960] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 100
[25216] Evento: nota apagada, Canal: 0, Nota: A, Octava: 4, Velocidad: 0
[25216] Evento: nota apagada, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[25216] Evento: nota apagada, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[25344] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 100
[25344] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[25344] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 100
[25600] Evento: nota apagada, Canal: 0, Nota: A, Octava: 4, Velocidad: 0
[25600] Evento: nota apagada, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[25600] Evento: nota apagada, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[25728] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 100
[25728] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[25728] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 100
[25984] Evento: nota apagada, Canal: 0, Nota: A, Octava: 4, Velocidad: 0
[25984] Evento: nota apagada, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[25984] Evento: nota apagada, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[26112] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[26112] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 100
[26112] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 100
[26368] Evento: nota apagada, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[26368] Evento: nota apagada, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[26368] Evento: nota apagada, Canal: 0, Nota: G, Octava: 3, Velocidad: 0
[26496] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[26496] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 100
[26496] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 100
[26752] Evento: nota apagada, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[26752] Evento: nota apagada, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[26752] Evento: nota apagada, Canal: 0, Nota: G, Octava: 3, Velocidad: 0
[26880] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 100
[26880] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 100
[26880] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 100
[27136] Evento: nota apagada, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[27136] Evento: nota apagada, Canal: 0, Nota: G, Octava: 3, Velocidad: 0
[27136] Evento: nota apagada, Canal: 0, Nota: F, Octava: 4, Velocidad: 0
[27264] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 100
[27264] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 100
[27264] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 100
[27520] Evento: nota apagada, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[27520] Evento: nota apagada, Canal: 0, Nota: G, Octava: 3, Velocidad: 0
[27520] Evento: nota apagada, Canal: 0, Nota: F, Octava: 4, Velocidad: 0
[27648] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[27648] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 100
[27648] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 100
[27904] Evento: nota apagada, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[27904] Evento: nota apagada, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[27904] Evento: nota apagada, Canal: 0, Nota: G, Octava: 3, Velocidad: 0
[28032] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[28032] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 100
[28032] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 100
[28288] Evento: nota apagada, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[28288] Evento: nota apagada, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[28288] Evento: nota apagada, Canal: 0, Nota: G, Octava: 3, Velocidad: 0
[28416] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 100
[28416] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 100
[28416] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 100
[28672] Evento: nota apagada, Canal: 0, Nota: G, Octava: 3, Velocidad: 0
[28672] Evento: nota apagada, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[28672] Evento: nota apagada, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[28800] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 100
[28800] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 100
[29056] Evento: nota apagada, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[29056] Evento: nota apagada, Canal: 0, Nota: G, Octava: 3, Velocidad: 0
[29184] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 100
[29184] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[29184] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 100
[29440] Evento: nota apagada, Canal: 0, Nota: A, Octava: 4, Velocidad: 0
[29440] Evento: nota apagada, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[29440] Evento: nota apagada, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[29568] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 100
[29568] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[29568] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 100
[29824] Evento: nota apagada, Canal: 0, Nota: A, Octava: 4, Velocidad: 0
[29824] Evento: nota apagada, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[29824] Evento: nota apagada, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[29952] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 100
[29952] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[29952] Evento: nota encendida, Canal: 0, Nota: B, Octava: 4, Velocidad: 100
[30208] Evento: nota apagada, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[30208] Evento: nota apagada, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[30208] Evento: nota apagada, Canal: 0, Nota: B, Octava: 4, Velocidad: 0
[30336] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 100
[30336] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[30336] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 100
[30592] Evento: nota apagada, Canal: 0, Nota: C, Octava: 5, Velocidad: 0
[30592] Evento: nota apagada, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[30592] Evento: nota apagada, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[30720] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 100
[30720] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[30720] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 100
[30976] Evento: nota apagada, Canal: 0, Nota: A, Octava: 4, Velocidad: 0
[30976] Evento: nota apagada, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[30976] Evento: nota apagada, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[31104] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 100
[31104] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[31104] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 100
[31360] Evento: nota apagada, Canal: 0, Nota: A, Octava: 4, Velocidad: 0
[31360] Evento: nota apagada, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[31360] Evento: nota apagada, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[31488] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 100
[31488] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[31488] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 100
[31744] Evento: nota apagada, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[31744] Evento: nota apagada, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[31744] Evento: nota apagada, Canal: 0, Nota: G, Octava: 4, Velocidad: 0
[31872] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 100
[31872] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 100
[32128] Evento: nota apagada, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[32128] Evento: nota apagada, Canal: 0, Nota: F, Octava: 4, Velocidad: 0
[32256] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 100
[32256] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 100
[32256] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[32512] Evento: nota apagada, Canal: 0, Nota: G, Octava: 3, Velocidad: 0
[32512] Evento: nota apagada, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[32512] Evento: nota apagada, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[32640] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 100
[32640] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 100
[32640] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[33024] Evento: nota apagada, Canal: 0, Nota: G, Octava: 3, Velocidad: 0
[33024] Evento: nota apagada, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[33024] Evento: nota apagada, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[33216] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 100
[33216] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 100
[33216] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[33344] Evento: nota apagada, Canal: 0, Nota: G, Octava: 3, Velocidad: 0
[33344] Evento: nota apagada, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[33344] Evento: nota apagada, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[33408] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 100
[33408] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 100
[33408] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 100
[33536] Evento: nota apagada, Canal: 0, Nota: G, Octava: 3, Velocidad: 0
[33536] Evento: nota apagada, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[33536] Evento: nota apagada, Canal: 0, Nota: F, Octava: 4, Velocidad: 0
[33600] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 100
[33600] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 100
[33600] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 100
[33728] Evento: nota apagada, Canal: 0, Nota: G, Octava: 3, Velocidad: 0
[33728] Evento: nota apagada, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[33728] Evento: nota apagada, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[33792] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 100
[33792] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 100
[33792] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[34048] Evento: nota apagada, Canal: 0, Nota: G, Octava: 3, Velocidad: 0
[34048] Evento: nota apagada, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[34048] Evento: nota apagada, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[34176] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[34176] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 100
[34176] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 100
[34432] Evento: nota apagada, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[34432] Evento: nota apagada, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[34432] Evento: nota apagada, Canal: 0, Nota: G, Octava: 3, Velocidad: 0
[34560] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 100
[34560] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 100
[34560] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 100
[34816] Evento: nota apagada, Canal: 0, Nota: G, Octava: 3, Velocidad: 0
[34816] Evento: nota apagada, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[34816] Evento: nota apagada, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[34944] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 100
[34944] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 100
[35200] Evento: nota apagada, Canal: 0, Nota: G, Octava: 3, Velocidad: 0
[35200] Evento: nota apagada, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[35712] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 100
[35776] Evento: nota apagada, Canal: 0, Nota: A, Octava: 4, Velocidad: 0
[35808] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 100
[36000] Evento: nota apagada, Canal: 0, Nota: C, Octava: 5, Velocidad: 0
[36096] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 100
[36160] Evento: nota apagada, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[36192] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 100
[36320] Evento: nota apagada, Canal: 0, Nota: C, Octava: 5, Velocidad: 0
[36384] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 100
[36512] Evento: nota apagada, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[36576] Evento: nota encendida, Canal: 0, Nota: E, Octava: 5, Velocidad: 100
[36768] Evento: nota apagada, Canal: 0, Nota: E, Octava: 5, Velocidad: 0
[36864] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 100
[36928] Evento: nota apagada, Canal: 0, Nota: C, Octava: 5, Velocidad: 0
[36960] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 100
[37024] Evento: nota apagada, Canal: 0, Nota: G, Octava: 4, Velocidad: 0
[37056] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 100
[37184] Evento: nota apagada, Canal: 0, Nota: A, Octava: 4, Velocidad: 0
[37440] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 100
[37504] Evento: nota apagada, Canal: 0, Nota: A, Octava: 4, Velocidad: 0
[37536] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 100
[37600] Evento: nota apagada, Canal: 0, Nota: A, Octava: 4, Velocidad: 0
[37632] Evento: nota encendida, Canal: 0, Nota: F, Octava: 5, Velocidad: 100
[37760] Evento: nota apagada, Canal: 0, Nota: F, Octava: 5, Velocidad: 0
[37824] Evento: nota encendida, Canal: 0, Nota: E, Octava: 5, Velocidad: 100
[37888] Evento: nota apagada, Canal: 0, Nota: E, Octava: 5, Velocidad: 0
[37920] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 100
[38112] Evento: nota apagada, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[38208] Evento: nota encendida, Canal: 0, Nota: E, Octava: 5, Velocidad: 100
[38272] Evento: nota apagada, Canal: 0, Nota: E, Octava: 5, Velocidad: 0
[38304] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 100
[38400] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 100
[38400] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[38912] Evento: nota apagada, Canal: 0, Nota: G, Octava: 4, Velocidad: 0
[38912] Evento: nota apagada, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[39168] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 100
[39680] Evento: nota apagada, Canal: 0, Nota: F, Octava: 4, Velocidad: 0
[39936] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[40448] Evento: nota apagada, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[40704] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 100
[40960] Evento: nota apagada, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[40964] Evento: nota apagada, Canal: 0, Nota: C, Octava: 5, Velocidad: 0
[41088] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 100
[41344] Evento: nota apagada, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[42144] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 100
[42208] Evento: nota apagada, Canal: 0, Nota: C, Octava: 5, Velocidad: 0
[42240] Evento: nota encendida, Canal: 0, Nota: A, Octava: 5, Velocidad: 100
[42368] Evento: nota apagada, Canal: 0, Nota: A, Octava: 5, Velocidad: 0
[42432] Evento: nota encendida, Canal: 0, Nota: G, Octava: 5, Velocidad: 100
[42496] Evento: nota apagada, Canal: 0, Nota: G, Octava: 5, Velocidad: 0
[42528] Evento: nota encendida, Canal: 0, Nota: F, Octava: 5, Velocidad: 100
[42688] Evento: nota apagada, Canal: 0, Nota: F, Octava: 5, Velocidad: 0
[42720] Evento: nota encendida, Canal: 0, Nota: E, Octava: 5, Velocidad: 100
[42848] Evento: nota apagada, Canal: 0, Nota: E, Octava: 5, Velocidad: 0
[42912] Evento: nota encendida, Canal: 0, Nota: E, Octava: 5, Velocidad: 100
[43136] Evento: nota apagada, Canal: 0, Nota: E, Octava: 5, Velocidad: 0
[43200] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 100
[43328] Evento: nota apagada, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[43584] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 100
[43648] Evento: nota apagada, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[43680] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 100
[43744] Evento: nota apagada, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[43776] Evento: nota encendida, Canal: 0, Nota: G, Octava: 5, Velocidad: 100
[43904] Evento: nota apagada, Canal: 0, Nota: G, Octava: 5, Velocidad: 0
[43968] Evento: nota encendida, Canal: 0, Nota: E, Octava: 5, Velocidad: 100
[44096] Evento: nota apagada, Canal: 0, Nota: E, Octava: 5, Velocidad: 0
[44160] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 100
[44288] Evento: nota apagada, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[44352] Evento: nota encendida, Canal: 0, Nota: E, Octava: 5, Velocidad: 100
[44416] Evento: nota apagada, Canal: 0, Nota: E, Octava: 5, Velocidad: 0
[44448] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 100
[44544] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 100
[44544] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[45056] Evento: nota apagada, Canal: 0, Nota: G, Octava: 4, Velocidad: 0
[45056] Evento: nota apagada, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[45312] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 100
[45824] Evento: nota apagada, Canal: 0, Nota: F, Octava: 4, Velocidad: 0
[46080] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[46592] Evento: nota apagada, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[46848] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 100
[47104] Evento: nota apagada, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[47108] Evento: nota apagada, Canal: 0, Nota: C, Octava: 5, Velocidad: 0
[47232] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 100
[47488] Evento: nota apagada, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[48384] Evento: nota encendida, Canal: 0, Nota: E, Octava: 5, Velocidad: 100
[48448] Evento: nota apagada, Canal: 0, Nota: E, Octava: 5, Velocidad: 0
[48480] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 100
[48608] Evento: nota apagada, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[48672] Evento: nota encendida, Canal: 0, Nota: E, Octava: 5, Velocidad: 100
[48960] Evento: nota encendida, Canal: 0, Nota: G, Octava: 5, Velocidad: 100
[49024] Evento: nota apagada, Canal: 0, Nota: G, Octava: 5, Velocidad: 0
[49056] Evento: nota encendida, Canal: 0, Nota: E, Octava: 5, Velocidad: 100
[49120] Evento: nota apagada, Canal: 0, Nota: E, Octava: 5, Velocidad: 0
[49280] Evento: nota apagada, Canal: 0, Nota: E, Octava: 5, Velocidad: 0
[49344] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 100
[49472] Evento: nota apagada, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[49728] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 100
[49792] Evento: nota apagada, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[49824] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 100
[49888] Evento: nota apagada, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[49920] Evento: nota encendida, Canal: 0, Nota: F, Octava: 5, Velocidad: 100
[50048] Evento: nota apagada, Canal: 0, Nota: F, Octava: 5, Velocidad: 0
[50112] Evento: nota encendida, Canal: 0, Nota: E, Octava: 5, Velocidad: 100
[50240] Evento: nota apagada, Canal: 0, Nota: E, Octava: 5, Velocidad: 0
[50304] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 100
[50432] Evento: nota apagada, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[50496] Evento: nota encendida, Canal: 0, Nota: E, Octava: 5, Velocidad: 100
[50560] Evento: nota apagada, Canal: 0, Nota: E, Octava: 5, Velocidad: 0
[50592] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 100
[50688] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[50688] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 100
[51200] Evento: nota apagada, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[51200] Evento: nota apagada, Canal: 0, Nota: G, Octava: 4, Velocidad: 0
[51456] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 100
[51968] Evento: nota apagada, Canal: 0, Nota: F, Octava: 4, Velocidad: 0
[52224] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[52736] Evento: nota apagada, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[52992] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 100
[53248] Evento: nota apagada, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[53252] Evento: nota apagada, Canal: 0, Nota: C, Octava: 5, Velocidad: 0
[53376] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 100
[53632] Evento: nota apagada, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[54336] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 100
[54400] Evento: nota apagada, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[54432] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 100
[54496] Evento: nota apagada, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[54528] Evento: nota encendida, Canal: 0, Nota: E, Octava: 5, Velocidad: 100
[54656] Evento: nota apagada, Canal: 0, Nota: E, Octava: 5, Velocidad: 0
[54720] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 100
[54784] Evento: nota apagada, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[54816] Evento: nota encendida, Canal: 0, Nota: E, Octava: 5, Velocidad: 100
[55040] Evento: nota apagada, Canal: 0, Nota: E, Octava: 5, Velocidad: 0
