Encabezado:
	Formato: multipista sincronica
	Numero de pistas: 20
	Pulsos por negra: 240
Pista 0:
	Tama~no: 114
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 0
[16] Evento: metaevento, Canal: 0
[80] Evento: metaevento, Canal: 0
[80] Evento: metaevento, Canal: 0
[80] Evento: metaevento, Canal: 15
[80] Evento: metaevento, Canal: 15
[80] Evento: metaevento, Canal: 15
[80] Evento: metaevento, Canal: 15
[111] Evento: metaevento, Canal: 15
[111] Evento: metaevento, Canal: 15
Final de la pista 0.
Pista 1:
	Tama~no: 7843
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[0] Evento: cambio de control, Canal: 0
[31] Evento: cambio de control, Canal: 0
[62] Evento: cambio de control, Canal: 0
[93] Evento: cambio de control, Canal: 0
[240] Evento: cambio de control, Canal: 0
[241] Evento: cambio de control, Canal: 0
[242] Evento: cambio de programa, Canal: 0
[243] Evento: cambio de control, Canal: 0
[243] Evento: cambio de control, Canal: 0
[8640] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 127
[28890] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[28890] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 0
[28920] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 127
[28920] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 127
[28920] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 127
[29010] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[29010] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 0
[29010] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 0
[29160] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 127
[29160] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 127
[29160] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 127
[29280] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 0
[29280] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[29280] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 0
[29520] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 127
[29520] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 127
[29520] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 127
[29640] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[29640] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 0
[29640] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 0
[29760] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 127
[29760] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 127
[29760] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 127
[29880] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 0
[29880] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[29880] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 0
[30000] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 127
[30000] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 127
[30000] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 127
[30150] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[30150] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 0
[30150] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 0
[30240] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 127
[30240] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 127
[30240] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 127
[30330] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 0
[30330] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[30330] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 0
[30360] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 127
[30360] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 127
[30360] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 127
[30450] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 0
[30450] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[30450] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 0
[30600] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 127
[30600] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 3, Velocidad: 127
[30600] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 127
[30960] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[30960] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 3, Velocidad: 0
[30960] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 0
[31560] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 127
[31650] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 0
[31680] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 127
[31680] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 127
[31680] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 127
[31770] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 0
[31770] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[31770] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 0
[31800] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 127
[31800] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 127
[31800] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 127
[31890] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 0
[31890] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 0
[31890] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[32040] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 127
[32040] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 127
[32040] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 127
[32160] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 0
[32160] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 0
[32160] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[32280] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 127
[32280] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 127
[32280] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 127
[32400] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 0
[32400] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 0
[32400] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[32520] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 127
[32610] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 0
[32640] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 127
[32640] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 127
[32640] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 127
[32730] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[32730] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 0
[32730] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 0
[32760] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 127
[32760] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 127
[32760] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 127
[32850] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 0
[32850] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 0
[32850] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[33000] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 127
[33000] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 127
[33000] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 127
[33120] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 0
[33120] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 0
[33120] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[33360] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 127
[33360] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 127
[33360] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 127
[33480] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[33480] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 0
[33480] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 0
[33600] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 127
[33600] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 127
[33600] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 127
[33690] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[33690] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 0
[33690] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 0
[33840] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 127
[33840] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 127
[33840] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 127
[33960] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 0
[33960] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[33960] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 0
[34080] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 127
[34080] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 127
[34080] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 127
[34170] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[34170] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 0
[34170] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 0
[34200] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 127
[34200] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 127
[34200] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 127
[34290] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[34290] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 0
[34290] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 0
[34440] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 127
[34440] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 127
[34440] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 3, Velocidad: 127
[35280] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 3, Velocidad: 0
[35280] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[35280] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 0
[35520] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 127
[35520] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 127
[35520] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 127
[35610] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[35610] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 0
[35610] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 0
[35640] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 127
[35640] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 127
[35640] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 127
[35730] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[35730] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 0
[35730] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 0
[35880] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 127
[35880] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 127
[35880] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 127
[36000] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 0
[36000] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[36000] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 0
[36240] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 127
[36240] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 127
[36240] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 127
[36390] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[36390] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 0
[36390] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 0
[36480] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 127
[36480] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 127
[36480] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 127
[36570] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 0
[36570] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[36570] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 0
[36600] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 127
[36600] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 127
[36600] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 127
[36690] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[36690] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 0
[36690] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 0
[36840] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 127
[36840] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 127
[36840] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 127
[36960] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 0
[36960] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[36960] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 0
[37200] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 127
[37200] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 127
[37200] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 127
[37320] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[37320] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 0
[37320] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 0
[37440] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 127
[37440] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 127
[37440] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 127
[37560] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 0
[37560] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[37560] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 0
[37680] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 127
[37680] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 127
[37680] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 127
[37800] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[37800] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 0
[37800] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 4, Velocidad: 0
[37920] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 127
[37920] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 127
[37920] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 127
[38010] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 0
[38010] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[38010] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 0
[38040] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 127
[38040] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 127
[38040] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 127
[38160] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 0
[38160] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[38160] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 0
[38280] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 127
[38280] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 3, Velocidad: 127
[38280] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 127
[38880] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[38880] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 3, Velocidad: 0
[38880] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 0
[39360] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 127
[39360] Evento: nota encendida, Canal: 0, Nota: E, Octava: 5, Velocidad: 127
[39360] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 127
[40320] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 0
[40320] Evento: nota encendida, Canal: 0, Nota: E, Octava: 5, Velocidad: 0
[40320] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 0
[40320] Evento: nota encendida, Canal: 0, Nota: G#, Octava: 4, Velocidad: 127
[40320] Evento: nota encendida, Canal: 0, Nota: D#, Octava: 5, Velocidad: 127
[40320] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 127
[41280] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 0
[41280] Evento: nota encendida, Canal: 0, Nota: D#, Octava: 5, Velocidad: 0
[41280] Evento: nota encendida, Canal: 0, Nota: G#, Octava: 4, Velocidad: 0
[41520] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 3, Velocidad: 127
[41640] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 3, Velocidad: 0
[41640] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 127
[41760] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 0
[41760] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 3, Velocidad: 127
[41880] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 3, Velocidad: 0
[41880] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 127
[42000] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 0
[42000] Evento: nota encendida, Canal: 0, Nota: F, Octava: 3, Velocidad: 127
[42120] Evento: nota encendida, Canal: 0, Nota: F, Octava: 3, Velocidad: 0
[42120] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 127
[42240] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 0
[42360] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 127
[42480] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 0
[42480] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 3, Velocidad: 127
[42600] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 3, Velocidad: 0
[42600] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 127
[42720] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 0
[42720] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 3, Velocidad: 127
[42840] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 3, Velocidad: 0
[42840] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 127
[42960] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 0
[42960] Evento: nota encendida, Canal: 0, Nota: F, Octava: 3, Velocidad: 127
[43140] Evento: nota encendida, Canal: 0, Nota: F, Octava: 3, Velocidad: 0
[43200] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 127
[43200] Evento: nota encendida, Canal: 0, Nota: E, Octava: 5, Velocidad: 127
[43200] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 127
[44160] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 0
[44160] Evento: nota encendida, Canal: 0, Nota: E, Octava: 5, Velocidad: 0
[44160] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 0
[44160] Evento: nota encendida, Canal: 0, Nota: G#, Octava: 4, Velocidad: 127
[44160] Evento: nota encendida, Canal: 0, Nota: D#, Octava: 5, Velocidad: 127
[44160] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 127
[45000] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 0
[45000] Evento: nota encendida, Canal: 0, Nota: D#, Octava: 5, Velocidad: 0
[45000] Evento: nota encendida, Canal: 0, Nota: G#, Octava: 4, Velocidad: 0
[45120] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 127
[45120] Evento: nota encendida, Canal: 0, Nota: D, Octava: 3, Velocidad: 127
[45240] Evento: nota encendida, Canal: 0, Nota: D, Octava: 3, Velocidad: 0
[45240] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 0
[45360] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 3, Velocidad: 127
[45360] Evento: nota encendida, Canal: 0, Nota: F, Octava: 3, Velocidad: 127
[45480] Evento: nota encendida, Canal: 0, Nota: F, Octava: 3, Velocidad: 0
[45480] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 3, Velocidad: 0
[45600] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 127
[45600] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 127
[45840] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 0
[45840] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[45960] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 127
[45960] Evento: nota encendida, Canal: 0, Nota: D, Octava: 3, Velocidad: 127
[46080] Evento: nota encendida, Canal: 0, Nota: D, Octava: 3, Velocidad: 0
[46080] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 0
[46200] Evento: nota encendida, Canal: 0, Nota: F, Octava: 3, Velocidad: 127
[46200] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 3, Velocidad: 127
[46320] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 3, Velocidad: 0
[46320] Evento: nota encendida, Canal: 0, Nota: F, Octava: 3, Velocidad: 0
[46440] Evento: nota encendida, Canal: 0, Nota: C#, Octava: 4, Velocidad: 127
[46440] Evento: nota encendida, Canal: 0, Nota: G#, Octava: 3, Velocidad: 127
[46530] Evento: nota encendida, Canal: 0, Nota: G#, Octava: 3, Velocidad: 0
[46530] Evento: nota encendida, Canal: 0, Nota: C#, Octava: 4, Velocidad: 0
[46560] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 127
[46560] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 127
[46800] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[46800] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 0
[47040] Evento: nota encendida, Canal: 0, Nota: D, Octava: 3, Velocidad: 127
[47040] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 127
[47160] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 0
[47160] Evento: nota encendida, Canal: 0, Nota: D, Octava: 3, Velocidad: 0
[47280] Evento: nota encendida, Canal: 0, Nota: F, Octava: 3, Velocidad: 127
[47280] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 3, Velocidad: 127
[47400] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 3, Velocidad: 0
[47400] Evento: nota encendida, Canal: 0, Nota: F, Octava: 3, Velocidad: 0
[47520] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 127
[47520] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 127
[47760] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
